0.05,0.125,0.125,0.0,0.25,0.1,0.05,0.0,0.025,0.15,0.075,0.025,0.0,0.0,0.025,0.0,0.025641025641,0.179487179487,0.102564102564,0.0,0.102564102564,0.128205128205,0.153846153846,0.0,0.153846153846,0.0769230769231,0.025641025641,0.025641025641,0.025641025641,0.0,0.0,0.0,0.131578947368,0.105263157895,0.0526315789474,0.0263157894737,0.0526315789474,0.210526315789,0.131578947368,0.0,0.105263157895,0.0526315789474,0.105263157895,0.0,0.0,0.0263157894737,0.0,0.0,0.0769230769231,0.102564102564,0.102564102564,0.0,0.153846153846,0.153846153846,0.0512820512821,0.025641025641,0.0512820512821,0.102564102564,0.102564102564,0.0,0.0,0.025641025641,0.0,0.0,0.0789473684211,0.131578947368,0.0789473684211,0.0,0.157894736842,0.105263157895,0.105263157895,0.0,0.0526315789474,0.131578947368,0.0526315789474,0.0263157894737,0.0,0.0,0.0263157894737,0.0
0.15,0.075,0.15,0.025,0.075,0.05,0.05,0.025,0.125,0.075,0.125,0.0,0.05,0.0,0.025,0.0,0.102564102564,0.0769230769231,0.179487179487,0.0512820512821,0.128205128205,0.0,0.0769230769231,0.0,0.128205128205,0.102564102564,0.0769230769231,0.0,0.025641025641,0.025641025641,0.025641025641,0.0,0.157894736842,0.0789473684211,0.157894736842,0.0,0.0789473684211,0.0263157894737,0.105263157895,0.0,0.0789473684211,0.0789473684211,0.105263157895,0.0526315789474,0.0526315789474,0.0263157894737,0.0,0.0,0.128205128205,0.0769230769231,0.128205128205,0.0512820512821,0.0769230769231,0.102564102564,0.025641025641,0.0,0.0769230769231,0.025641025641,0.179487179487,0.0,0.0512820512821,0.0,0.025641025641,0.0,0.131578947368,0.0526315789474,0.157894736842,0.0526315789474,0.0263157894737,0.0789473684211,0.105263157895,0.0,0.131578947368,0.0789473684211,0.0526315789474,0.0,0.0526315789474,0.0,0.0263157894737,0.0
0.075,0.025,0.025,0.05,0.05,0.1,0.0,0.075,0.025,0.075,0.2,0.05,0.025,0.0,0.125,0.1,0.025641025641,0.025641025641,0.0512820512821,0.0769230769231,0.025641025641,0.0769230769231,0.0512820512821,0.0769230769231,0.0769230769231,0.0512820512821,0.128205128205,0.102564102564,0.025641025641,0.0512820512821,0.128205128205,0.025641025641,0.0263157894737,0.0263157894737,0.0526315789474,0.0789473684211,0.0,0.0526315789474,0.105263157895,0.0526315789474,0.105263157895,0.0526315789474,0.131578947368,0.0789473684211,0.0263157894737,0.0789473684211,0.0789473684211,0.0526315789474,0.0,0.0,0.025641025641,0.128205128205,0.025641025641,0.025641025641,0.128205128205,0.025641025641,0.0769230769231,0.102564102564,0.153846153846,0.025641025641,0.0512820512821,0.0769230769231,0.0512820512821,0.0512820512821,0.0,0.0263157894737,0.0263157894737,0.0789473684211,0.0263157894737,0.0,0.105263157895,0.0789473684211,0.0789473684211,0.131578947368,0.105263157895,0.0526315789474,0.0263157894737,0.0526315789474,0.131578947368,0.0263157894737
0.2,0.125,0.05,0.05,0.05,0.025,0.125,0.0,0.15,0.025,0.1,0.025,0.05,0.0,0.025,0.0,0.205128205128,0.0769230769231,0.128205128205,0.025641025641,0.0769230769231,0.025641025641,0.0512820512821,0.0512820512821,0.102564102564,0.0769230769231,0.102564102564,0.0,0.0512820512821,0.0,0.025641025641,0.0,0.263157894737,0.0263157894737,0.105263157895,0.0526315789474,0.0526315789474,0.0526315789474,0.105263157895,0.0,0.131578947368,0.0263157894737,0.105263157895,0.0,0.0,0.0526315789474,0.0,0.0263157894737,0.205128205128,0.102564102564,0.102564102564,0.025641025641,0.0512820512821,0.0,0.128205128205,0.025641025641,0.153846153846,0.025641025641,0.025641025641,0.025641025641,0.025641025641,0.025641025641,0.025641025641,0.0,0.184210526316,0.0789473684211,0.184210526316,0.0,0.131578947368,0.0263157894737,0.0263157894737,0.0263157894737,0.0789473684211,0.0526315789474,0.0526315789474,0.0263157894737,0.0526315789474,0.0,0.0263157894737,0.0
0.325,0.05,0.175,0.025,0.05,0.05,0.0,0.05,0.125,0.0,0.025,0.025,0.05,0.05,0.0,0.0,0.333333333333,0.0769230769231,0.128205128205,0.0512820512821,0.102564102564,0.025641025641,0.0,0.025641025641,0.0512820512821,0.025641025641,0.0512820512821,0.025641025641,0.0512820512821,0.025641025641,0.025641025641,0.0,0.289473684211,0.105263157895,0.105263157895,0.0789473684211,0.105263157895,0.0,0.0263157894737,0.0263157894737,0.105263157895,0.0263157894737,0.0263157894737,0.0,0.0526315789474,0.0263157894737,0.0263157894737,0.0,0.25641025641,0.128205128205,0.128205128205,0.025641025641,0.128205128205,0.0,0.025641025641,0.0,0.0769230769231,0.025641025641,0.025641025641,0.025641025641,0.0512820512821,0.0,0.0,0.0512820512821,0.289473684211,0.0526315789474,0.105263157895,0.0789473684211,0.0789473684211,0.0263157894737,0.0263157894737,0.0263157894737,0.0789473684211,0.0526315789474,0.0263157894737,0.0,0.0526315789474,0.0263157894737,0.0263157894737,0.0
0.1,0.025,0.175,0.025,0.0,0.075,0.05,0.05,0.175,0.025,0.225,0.0,0.05,0.025,0.0,0.0,0.153846153846,0.0512820512821,0.102564102564,0.0,0.0512820512821,0.025641025641,0.0769230769231,0.025641025641,0.102564102564,0.0512820512821,0.25641025641,0.025641025641,0.025641025641,0.025641025641,0.025641025641,0.0,0.0789473684211,0.0263157894737,0.184210526316,0.0263157894737,0.0526315789474,0.0263157894737,0.0789473684211,0.0263157894737,0.157894736842,0.0789473684211,0.184210526316,0.0,0.0263157894737,0.0263157894737,0.0263157894737,0.0,0.102564102564,0.0512820512821,0.153846153846,0.0,0.0769230769231,0.025641025641,0.0769230769231,0.0,0.102564102564,0.0769230769231,0.205128205128,0.0,0.025641025641,0.0,0.0,0.0512820512821,0.131578947368,0.0526315789474,0.105263157895,0.0263157894737,0.0789473684211,0.0,0.0789473684211,0.0263157894737,0.0526315789474,0.0789473684211,0.236842105263,0.0,0.0263157894737,0.0263157894737,0.0263157894737,0.0
0.1,0.1,0.025,0.05,0.15,0.15,0.075,0.05,0.0,0.125,0.025,0.0,0.025,0.05,0.025,0.05,0.0769230769231,0.102564102564,0.0512820512821,0.0512820512821,0.128205128205,0.205128205128,0.025641025641,0.0512820512821,0.0512820512821,0.0512820512821,0.025641025641,0.025641025641,0.025641025641,0.0769230769231,0.0512820512821,0.0,0.0789473684211,0.157894736842,0.0526315789474,0.0,0.157894736842,0.105263157895,0.0526315789474,0.0789473684211,0.0526315789474,0.0789473684211,0.0,0.0263157894737,0.0,0.105263157895,0.0526315789474,0.0,0.0512820512821,0.153846153846,0.025641025641,0.025641025641,0.102564102564,0.179487179487,0.0769230769231,0.025641025641,0.102564102564,0.025641025641,0.0,0.025641025641,0.025641025641,0.0769230769231,0.025641025641,0.025641025641,0.131578947368,0.0789473684211,0.0526315789474,0.0,0.105263157895,0.157894736842,0.0789473684211,0.0526315789474,0.0526315789474,0.0789473684211,0.0,0.0263157894737,0.0,0.105263157895,0.0,0.0263157894737
0.175,0.05,0.05,0.125,0.075,0.1,0.025,0.0,0.075,0.05,0.1,0.0,0.075,0.025,0.05,0.025,0.179487179487,0.0769230769231,0.0769230769231,0.0769230769231,0.102564102564,0.025641025641,0.0512820512821,0.025641025641,0.0769230769231,0.0769230769231,0.025641025641,0.025641025641,0.025641025641,0.0512820512821,0.0769230769231,0.025641025641,0.0789473684211,0.131578947368,0.131578947368,0.0789473684211,0.157894736842,0.0,0.0,0.0526315789474,0.0789473684211,0.0526315789474,0.0263157894737,0.0263157894737,0.0526315789474,0.0526315789474,0.0789473684211,0.0,0.128205128205,0.102564102564,0.153846153846,0.025641025641,0.0769230769231,0.0512820512821,0.0,0.0769230769231,0.0512820512821,0.0,0.0512820512821,0.0512820512821,0.0769230769231,0.0769230769231,0.025641025641,0.0,0.105263157895,0.0789473684211,0.157894736842,0.0789473684211,0.0789473684211,0.0789473684211,0.0,0.0526315789474,0.0789473684211,0.0,0.0526315789474,0.0263157894737,0.0789473684211,0.0526315789474,0.0263157894737,0.0
0.15,0.025,0.1,0.05,0.025,0.05,0.05,0.075,0.125,0.125,0.075,0.0,0.025,0.0,0.1,0.025,0.0769230769231,0.102564102564,0.102564102564,0.0512820512821,0.025641025641,0.0769230769231,0.102564102564,0.0,0.102564102564,0.0,0.102564102564,0.102564102564,0.102564102564,0.025641025641,0.025641025641,0.0,0.0789473684211,0.0789473684211,0.105263157895,0.0789473684211,0.0789473684211,0.0263157894737,0.0263157894737,0.0789473684211,0.0789473684211,0.0526315789474,0.184210526316,0.0,0.0789473684211,0.0263157894737,0.0263157894737,0.0,0.0512820512821,0.0512820512821,0.205128205128,0.025641025641,0.0512820512821,0.025641025641,0.0512820512821,0.0512820512821,0.153846153846,0.0512820512821,0.0512820512821,0.0512820512821,0.0512820512821,0.025641025641,0.025641025641,0.025641025641,0.0789473684211,0.0789473684211,0.157894736842,0.0263157894737,0.105263157895,0.0,0.0526315789474,0.0263157894737,0.0789473684211,0.0526315789474,0.105263157895,0.0526315789474,0.0526315789474,0.0,0.0263157894737,0.0526315789474
0.125,0.025,0.175,0.025,0.1,0.075,0.0,0.025,0.1,0.1,0.125,0.0,0.05,0.0,0.025,0.05,0.128205128205,0.102564102564,0.102564102564,0.025641025641,0.102564102564,0.0,0.025641025641,0.0512820512821,0.128205128205,0.102564102564,0.102564102564,0.0,0.025641025641,0.0,0.0769230769231,0.025641025641,0.105263157895,0.0526315789474,0.157894736842,0.0526315789474,0.0789473684211,0.0263157894737,0.0263157894737,0.0263157894737,0.184210526316,0.105263157895,0.0263157894737,0.0263157894737,0.0263157894737,0.0263157894737,0.0789473684211,0.0,0.153846153846,0.025641025641,0.102564102564,0.0769230769231,0.0769230769231,0.025641025641,0.0512820512821,0.0,0.128205128205,0.0769230769231,0.0769230769231,0.025641025641,0.025641025641,0.0769230769231,0.025641025641,0.0,0.131578947368,0.0789473684211,0.105263157895,0.0263157894737,0.0263157894737,0.0,0.105263157895,0.0263157894737,0.184210526316,0.0263157894737,0.0526315789474,0.0526315789474,0.0526315789474,0.0789473684211,0.0,0.0
0.075,0.025,0.025,0.075,0.125,0.175,0.0,0.125,0.0,0.075,0.0,0.0,0.0,0.15,0.05,0.1,0.0,0.0769230769231,0.0512820512821,0.0512820512821,0.179487179487,0.128205128205,0.025641025641,0.102564102564,0.025641025641,0.025641025641,0.0,0.025641025641,0.0,0.179487179487,0.0,0.128205128205,0.0526315789474,0.0789473684211,0.0,0.0526315789474,0.0789473684211,0.105263157895,0.0526315789474,0.184210526316,0.0526315789474,0.0263157894737,0.0,0.0,0.0263157894737,0.184210526316,0.0263157894737,0.0789473684211,0.0512820512821,0.0512820512821,0.0,0.0769230769231,0.0512820512821,0.179487179487,0.0512820512821,0.102564102564,0.0,0.025641025641,0.0,0.0512820512821,0.0769230769231,0.128205128205,0.025641025641,0.0769230769231,0.0263157894737,0.0789473684211,0.0,0.0789473684211,0.0789473684211,0.105263157895,0.0,0.184210526316,0.0263157894737,0.0263157894737,0.0263157894737,0.0,0.0526315789474,0.184210526316,0.0526315789474,0.0263157894737
0.1,0.05,0.05,0.075,0.05,0.0,0.075,0.05,0.075,0.0,0.0,0.075,0.075,0.125,0.025,0.175,0.0512820512821,0.0769230769231,0.0769230769231,0.0512820512821,0.102564102564,0.0,0.0,0.0769230769231,0.0512820512821,0.025641025641,0.0,0.0769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.179487179487,0.0789473684211,0.0526315789474,0.0263157894737,0.105263157895,0.0263157894737,0.0263157894737,0.0,0.105263157895,0.0263157894737,0.0526315789474,0.0789473684211,0.0,0.131578947368,0.0526315789474,0.0526315789474,0.184210526316,0.0512820512821,0.0769230769231,0.025641025641,0.102564102564,0.0,0.025641025641,0.0769230769231,0.0512820512821,0.025641025641,0.0,0.0512820512821,0.0769230769231,0.179487179487,0.0512820512821,0.0,0.153846153846,0.0789473684211,0.0789473684211,0.0789473684211,0.0263157894737,0.0263157894737,0.0263157894737,0.0,0.105263157895,0.0526315789474,0.0,0.0,0.105263157895,0.0789473684211,0.0526315789474,0.0789473684211,0.157894736842
0.075,0.05,0.125,0.0,0.05,0.075,0.075,0.075,0.075,0.1,0.075,0.075,0.075,0.05,0.025,0.0,0.0769230769231,0.0512820512821,0.0769230769231,0.025641025641,0.0512820512821,0.102564102564,0.0769230769231,0.0512820512821,0.153846153846,0.025641025641,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.0,0.105263157895,0.0263157894737,0.0789473684211,0.0263157894737,0.0789473684211,0.105263157895,0.0789473684211,0.0263157894737,0.105263157895,0.105263157895,0.105263157895,0.0,0.0,0.0263157894737,0.0526315789474,0.0789473684211,0.0512820512821,0.102564102564,0.0512820512821,0.0,0.025641025641,0.0512820512821,0.179487179487,0.025641025641,0.102564102564,0.0769230769231,0.0769230769231,0.0512820512821,0.0769230769231,0.025641025641,0.0,0.0512820512821,0.0526315789474,0.0526315789474,0.105263157895,0.0,0.105263157895,0.105263157895,0.0263157894737,0.0526315789474,0.105263157895,0.0,0.105263157895,0.0789473684211,0.0,0.0789473684211,0.0789473684211,0.0
0.125,0.1,0.15,0.025,0.1,0.075,0.025,0.025,0.125,0.05,0.05,0.025,0.05,0.0,0.025,0.05,0.179487179487,0.102564102564,0.102564102564,0.025641025641,0.025641025641,0.0769230769231,0.0512820512821,0.0769230769231,0.128205128205,0.0512820512821,0.0512820512821,0.025641025641,0.0512820512821,0.0,0.0512820512821,0.0,0.157894736842,0.0526315789474,0.157894736842,0.0526315789474,0.0526315789474,0.0789473684211,0.0263157894737,0.0789473684211,0.105263157895,0.105263157895,0.0526315789474,0.0,0.0526315789474,0.0,0.0263157894737,0.0,0.128205128205,0.102564102564,0.128205128205,0.0512820512821,0.0769230769231,0.0512820512821,0.0769230769231,0.025641025641,0.102564102564,0.0512820512821,0.025641025641,0.0512820512821,0.025641025641,0.025641025641,0.025641025641,0.0,0.157894736842,0.131578947368,0.0526315789474,0.0789473684211,0.0526315789474,0.0263157894737,0.105263157895,0.0263157894737,0.105263157895,0.0526315789474,0.0526315789474,0.0263157894737,0.0263157894737,0.0263157894737,0.0263157894737,0.0
0.025,0.05,0.025,0.1,0.05,0.025,0.05,0.075,0.05,0.125,0.075,0.05,0.075,0.025,0.15,0.05,0.025641025641,0.0512820512821,0.0512820512821,0.0512820512821,0.0512820512821,0.025641025641,0.0769230769231,0.0512820512821,0.0769230769231,0.0769230769231,0.0769230769231,0.0769230769231,0.0512820512821,0.0769230769231,0.102564102564,0.0769230769231,0.0263157894737,0.0526315789474,0.0526315789474,0.0263157894737,0.0526315789474,0.0263157894737,0.0263157894737,0.105263157895,0.131578947368,0.0263157894737,0.0789473684211,0.0789473684211,0.0,0.131578947368,0.131578947368,0.0526315789474,0.0,0.0,0.102564102564,0.0512820512821,0.0512820512821,0.025641025641,0.0512820512821,0.0769230769231,0.0512820512821,0.0769230769231,0.0512820512821,0.128205128205,0.102564102564,0.102564102564,0.0769230769231,0.0,0.0526315789474,0.0789473684211,0.0263157894737,0.0,0.0263157894737,0.0,0.157894736842,0.0263157894737,0.0789473684211,0.0526315789474,0.0526315789474,0.105263157895,0.0526315789474,0.0526315789474,0.0526315789474,0.131578947368
0.025,0.0,0.1,0.05,0.05,0.025,0.05,0.05,0.05,0.175,0.225,0.0,0.05,0.0,0.05,0.1,0.0,0.0512820512821,0.102564102564,0.025641025641,0.0,0.0,0.102564102564,0.0769230769231,0.0769230769231,0.128205128205,0.179487179487,0.0512820512821,0.102564102564,0.0,0.0512820512821,0.0512820512821,0.0263157894737,0.0263157894737,0.105263157895,0.0263157894737,0.0263157894737,0.0263157894737,0.105263157895,0.0263157894737,0.0263157894737,0.105263157895,0.184210526316,0.105263157895,0.0789473684211,0.0263157894737,0.0526315789474,0.0526315789474,0.0512820512821,0.0769230769231,0.0512820512821,0.0,0.0512820512821,0.025641025641,0.0769230769231,0.025641025641,0.025641025641,0.0512820512821,0.205128205128,0.128205128205,0.025641025641,0.025641025641,0.0769230769231,0.0512820512821,0.0263157894737,0.0263157894737,0.0789473684211,0.0263157894737,0.0263157894737,0.0526315789474,0.0789473684211,0.0263157894737,0.0789473684211,0.0526315789474,0.184210526316,0.105263157895,0.0263157894737,0.0526315789474,0.0526315789474,0.0526315789474
0.025,0.025,0.1,0.05,0.075,0.05,0.1,0.025,0.05,0.15,0.2,0.025,0.05,0.025,0.025,0.025,0.025641025641,0.0,0.153846153846,0.0,0.0512820512821,0.0512820512821,0.102564102564,0.0512820512821,0.0769230769231,0.205128205128,0.102564102564,0.0512820512821,0.0512820512821,0.0,0.0512820512821,0.025641025641,0.0263157894737,0.0526315789474,0.105263157895,0.0,0.0526315789474,0.0789473684211,0.0789473684211,0.0263157894737,0.105263157895,0.105263157895,0.184210526316,0.0526315789474,0.0,0.0263157894737,0.0526315789474,0.0526315789474,0.0512820512821,0.102564102564,0.025641025641,0.0,0.0,0.0512820512821,0.128205128205,0.025641025641,0.102564102564,0.0769230769231,0.153846153846,0.102564102564,0.025641025641,0.025641025641,0.0769230769231,0.0,0.0263157894737,0.0526315789474,0.0789473684211,0.0263157894737,0.0789473684211,0.0526315789474,0.0789473684211,0.0,0.0526315789474,0.131578947368,0.131578947368,0.105263157895,0.0263157894737,0.0263157894737,0.0789473684211,0.0
0.025,0.05,0.125,0.1,0.05,0.025,0.025,0.0,0.1,0.025,0.2,0.05,0.125,0.0,0.025,0.075,0.0769230769231,0.025641025641,0.153846153846,0.0512820512821,0.0,0.0512820512821,0.0512820512821,0.0,0.153846153846,0.025641025641,0.102564102564,0.0769230769231,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.105263157895,0.0,0.184210526316,0.0,0.0526315789474,0.0263157894737,0.0263157894737,0.0,0.105263157895,0.0789473684211,0.131578947368,0.0526315789474,0.0263157894737,0.0,0.0526315789474,0.157894736842,0.0512820512821,0.025641025641,0.128205128205,0.0769230769231,0.0512820512821,0.025641025641,0.025641025641,0.0,0.102564102564,0.0512820512821,0.128205128205,0.0512820512821,0.0769230769231,0.0,0.0769230769231,0.0769230769231,0.105263157895,0.0,0.0789473684211,0.0789473684211,0.0526315789474,0.0263157894737,0.0263157894737,0.0,0.0263157894737,0.0789473684211,0.157894736842,0.0789473684211,0.105263157895,0.0,0.0789473684211,0.0526315789474
0.2,0.1,0.075,0.0,0.125,0.05,0.075,0.025,0.025,0.1,0.075,0.025,0.05,0.025,0.0,0.05,0.153846153846,0.153846153846,0.0512820512821,0.0,0.0769230769231,0.0769230769231,0.102564102564,0.025641025641,0.0512820512821,0.0512820512821,0.0769230769231,0.0512820512821,0.102564102564,0.0,0.0,0.025641025641,0.157894736842,0.105263157895,0.0526315789474,0.0263157894737,0.0263157894737,0.131578947368,0.105263157895,0.0263157894737,0.0789473684211,0.0263157894737,0.0789473684211,0.0526315789474,0.105263157895,0.0263157894737,0.0,0.0,0.102564102564,0.128205128205,0.0769230769231,0.0,0.102564102564,0.0512820512821,0.0769230769231,0.0512820512821,0.0512820512821,0.0769230769231,0.0512820512821,0.0512820512821,0.102564102564,0.0,0.025641025641,0.0,0.0789473684211,0.0526315789474,0.105263157895,0.0526315789474,0.0526315789474,0.105263157895,0.105263157895,0.0263157894737,0.105263157895,0.0789473684211,0.0263157894737,0.0263157894737,0.105263157895,0.0263157894737,0.0,0.0
0.175,0.1,0.1,0.05,0.1,0.05,0.025,0.025,0.05,0.05,0.05,0.025,0.075,0.025,0.0,0.1,0.230769230769,0.0769230769231,0.0512820512821,0.0512820512821,0.0,0.0512820512821,0.0769230769231,0.0769230769231,0.0512820512821,0.0512820512821,0.025641025641,0.0512820512821,0.128205128205,0.0512820512821,0.0,0.025641025641,0.210526315789,0.0789473684211,0.0789473684211,0.0526315789474,0.0526315789474,0.0263157894737,0.0,0.105263157895,0.0263157894737,0.0526315789474,0.0526315789474,0.0526315789474,0.131578947368,0.0526315789474,0.0263157894737,0.0,0.230769230769,0.025641025641,0.0769230769231,0.0769230769231,0.025641025641,0.0769230769231,0.025641025641,0.0512820512821,0.025641025641,0.0769230769231,0.0,0.0769230769231,0.102564102564,0.025641025641,0.0512820512821,0.0,0.105263157895,0.157894736842,0.0526315789474,0.105263157895,0.105263157895,0.0263157894737,0.0263157894737,0.0263157894737,0.0526315789474,0.0263157894737,0.0263157894737,0.0789473684211,0.131578947368,0.0,0.0263157894737,0.0
